MINS_ELAPSED,MZ85_MZ283,MZ85_MZ283_MIN,MZ85_MZ283_MAX
153.0,0.012318347604046941,0.007065261597971652,0.021521511578056124
154.0,0.012237490370354657,0.007001555776936163,0.021444577540463264
155.0,0.012160139661596433,0.006938424382976241,0.021367918532305998
156.0,0.012082893632701038,0.0068758622368553565,0.02129153357430722
157.0,0.012006154293546203,0.006813864205577937,0.021215421691157633
158.0,0.011930865609744075,0.006752425201889497,0.021139581911501004
159.0,0.011857601056097289,0.006691540183776778,0.021064013267919516
160.0,0.011783844664957322,0.006631204153967882,0.02098871479264288
161.0,0.011708108596141187,0.006571412159432402,0.020913685462675052
162.0,0.01163464273164002,0.0065121592908815645,0.020838924296015096
163.0,0.011561724198212601,0.006453440682268358,0.020764430333933406
164.0,0.011487338750799197,0.0063952515247421024,0.020690202621336237
165.0,0.011414025093449277,0.006337587060825529,0.020616240206747925
166.0,0.011341152723651115,0.006280442560136261,0.02054254214229309
167.0,0.01126879161865909,0.006223813334395537,0.020469107483678885
168.0,0.011197317239223,0.00616769473702793,0.02039593529017721
169.0,0.011126069923262216,0.006112082162699937,0.020323024624606924
170.0,0.011055658838365187,0.0060569710468585955,0.02025037455331609
171.0,0.010986556157167086,0.006002356865270073,0.020177984146164174
172.0,0.010917763679861955,0.005948235133558276,0.02010585247650429
173.0,0.010847702375521039,0.005894601406743449,0.02003397862116541
174.0,0.010778434066620216,0.005841451278780777,0.0199623616604346
175.0,0.010710561963693566,0.005788780382098989,0.01989100067803922
176.0,0.01064154398552852,0.0057365843871389575,0.01981989476112917
177.0,0.01057467508349428,0.005684859001892303,0.019750103490627936
178.0,0.010506930554624379,0.005633599973124034,0.01968234013865996
179.0,0.01044043731035961,0.005582803125872647,0.019614809246469148
180.0,0.010375565516744773,0.005532464308697286,0.019547510017878345
181.0,0.010311587110860587,0.005482579392200258,0.019480441659577123
182.0,0.010244922846548595,0.00543314428396458,0.01941360338110768
183.0,0.010180776816732243,0.005384154928164104,0.019346994394850756
184.0,0.01011576432964792,0.005335607305173642,0.019280613916011546
185.0,0.010052573471528159,0.0052874974311790945,0.019214461162605626
186.0,0.009986985438152757,0.005239821357787584,0.019148535355444845
187.0,0.009925286658735804,0.005192575171637575,0.01908283571812327
188.0,0.00986207843742505,0.005145754994009009,0.01901736147700307
189.0,0.009800401549857922,0.005099356980433424,0.018952111861200452
190.0,0.00973708275044885,0.005053377320304091,0.01888708610257157
191.0,0.009675113872213365,0.005007812236486136,0.018822283435698434
192.0,0.009614297683946905,0.004962657984926669,0.018757703097874827
193.0,0.009551698760458093,0.0049179108621851516,0.018693344329092223
194.0,0.009490198980606213,0.004873567232983472,0.0186292063720257
195.0,0.009429543975849834,0.004829623465853891,0.018565288472019856
196.0,0.009368568907374756,0.004786075956554966,0.018501589877074717
197.0,0.009309920861562192,0.004742921132859221,0.018438109837831656
198.0,0.009252451397094935,0.004700155454190986,0.01837484760755931
199.0,0.009194184782106108,0.004657775411264247,0.018311802442139497
200.0,0.009135449310163583,0.004615777525720492,0.01824897360005312
201.0,0.009077910944688676,0.004574158349766556,0.018186360342366086
202.0,0.009020230318245035,0.004532914465812463,0.01812396193271523
203.0,0.008963125099702447,0.00449168514803602,0.018061777637294205
204.0,0.008907287777369523,0.0044507961307684125,0.01799980672483944
205.0,0.008853318825181544,0.0044102793228584895,0.017938048466615997
206.0,0.008797477433504147,0.0043701313241816244,0.01787650213640354
207.0,0.008741128132425769,0.004330348763807688,0.01781516701048222
208.0,0.008685597799217588,0.004290928299612108,0.017754042367618583
209.0,0.008629976667958282,0.0042518666178869334,0.017693127489051514
210.0,0.008575926273440173,0.004213160474894644,0.017632421658478125
211.0,0.008522311009526568,0.004174806702934125,0.017571924162039683
212.0,0.008469349944746626,0.004136802097235686,0.01751163428830752
213.0,0.008415173316702744,0.004099143480276125,0.01745155132826894
214.0,0.008361374499502531,0.00406182770304769,0.017391674575313154
215.0,0.008306688290494853,0.0040248516447336175,0.017332003325217178
216.0,0.008255488148739599,0.003988212212383659,0.017272536876131752
217.0,0.00820362309372148,0.003951906340589616,0.017213274528567253
218.0,0.008150299236388527,0.003915930991160875,0.017154215580119963
219.0,0.008098699463078712,0.003880283152799936,0.017095359319294866
220.0,0.008047474609758184,0.003844959840777945,0.01703670505087712
221.0,0.007997236128011315,0.0038099580966102307,0.016978252082962816
222.0,0.00794813885800303,0.0037752749877318324,0.016919999725883424
223.0,0.007898966770784308,0.003740907607173036,0.01686194729219102
224.0,0.007849769190287171,0.0037068530732349042,0.016804094096643532
225.0,0.00780064772287129,0.0036731085291648083,0.01674643945618994
226.0,0.007752160990887303,0.0036396711428319643,0.016688982689955514
227.0,0.0077023809327840045,0.003606538106402962,0.016631723119227042
228.0,0.007654325318587273,0.0035737066360172977,0.016574660067438046
229.0,0.007604210697996157,0.0035411739879707845,0.016517792860154017
230.0,0.0075550823017459376,0.003508937503557064,0.01646112082505763
231.0,0.007507979069440113,0.0034769944954947778,0.01640464329193398
232.0,0.007461953428229777,0.003445342293229621,0.0163483595926558
233.0,0.0074155017995394795,0.0034139782501740896,0.016292269061168683
234.0,0.007369637843168204,0.003382899743434397,0.01623637103347633
235.0,0.007323471478923151,0.003352104173537389,0.016180664847625734
236.0,0.007277821709611875,0.0033215889641574643,0.016125149843692448
237.0,0.007231800270554658,0.0032913515618434846,0.016069825363765788
238.0,0.00718599336764866,0.0032613894357456964,0.016014690751934055
239.0,0.00714087346907517,0.0032317000773426454,0.015959745354269774
240.0,0.007096540460504029,0.0032022810001680925,0.015904988518814913
241.0,0.007051905057813491,0.00317312973953793,0.0158504195955661
242.0,0.007006687351445889,0.0031442438522770993,0.01579603793645987
243.0,0.006962121892623056,0.0031156209164465063,0.015741842895357863
244.0,0.006918094887612121,0.0030872585310699374,0.015687833828032068
245.0,0.006873944218465442,0.0030591543158609773,0.01563401009215005
246.0,0.006829375823400304,0.0030313059109499233,0.015580371047260157
247.0,0.00678666499963617,0.003003710976610704,0.015526916054776765
248.0,0.006743904508249547,0.0029763671977664163,0.015473644477965494
249.0,0.006700975843519426,0.002949272336639817,0.01542055568192843
250.0,0.006658256561829924,0.0029224241441790583,0.01536764903358936
251.0,0.00661677438283018,0.0028958203757529387,0.015314923901678988
252.0,0.006573809152674065,0.0028694588068730845,0.01526237965672017
253.0,0.006532191972575639,0.0028433372329645847,0.015210015671013129
254.0,0.006490515711555589,0.002817453469136632,0.015157831318620687
255.0,0.006448698000565308,0.0027918053499531616,0.015105825975353487
256.0,0.006407993085202714,0.002766390729203488,0.01505399901875522
257.0,0.006367914850384227,0.0027412074796729436,0.015002349828087853
