MINS_ELAPSED,MZ84_MZ283,MZ85_MZ283,MZ149_MZ283,MZ150_MZ283,MZ168_MZ283,M_AMMONIA,PPM_AMMONIA,M_BUTENEDIAL,M_BUTENEDIAL_std,M_C4H5NO,M_C4H5NO_std,M_DIMER,M_DIMER_std,MINS_ELAPSED_std,MZ84_MZ283_std,MZ85_MZ283_std,MZ149_MZ283_std,MZ150_MZ283_std,MZ168_MZ283_std,M_AMMONIA_std,PPM_AMMONIA_std,M_BUTENEDIAL_std.1,M_BUTENEDIAL_std_std,M_C4H5NO_std.1,M_C4H5NO_std_std,M_DIMER_std.1,M_DIMER_std_std,experiment
35.5,0.026403288847022074,0.006647880415065241,0.006675477294495054,0.01656094029141355,0.007651383479916881,0.00021749999999999997,3.5080645161290316,0.3479631557921607,0.14655187855821294,0.0068032291755370615,0.001646683185672122,0.06405748200148069,0.006144785219230743,2.1213203435596424,0.006390766894517158,0.0027998923076789518,0.0003876001041548047,0.0015886266200236935,1.609272809544169e-05,0.0,0.0,0.14655187855821303,0.017832665381151892,0.0016466831856721195,0.00021404786143352727,0.006144785219230749,0.0006210078580147117,bd10ag30_edb_ms
68.0,0.02206904579978124,0.003819797737624653,0.00776831833411331,0.01610604032566838,0.006446718008196353,0.00021749999999999997,3.5080645161290316,0.19993573775177273,0.07795880550058033,0.005686442212984735,0.0029193153329587227,0.06229793539027143,0.009879554703603632,2.6457513110645907,0.011329844105327344,0.0014894129095057032,0.0026906134380251753,0.0025541858724380034,0.0008652778766924077,0.0,0.0,0.07795880550058032,0.009486151291154788,0.002919315332958723,0.0003794738473720843,0.00987955470360363,0.0009984533040183485,bd10ag30_edb_ms
14.571428571428573,0.04491113061911161,0.017319531695578445,0.005489327889595804,0.01737348561441801,0.009166575245544218,0.00021749999999999997,3.5080645161290316,0.9065384046287305,0.37218211649338784,0.011572070278993167,0.009350995499756778,0.06720039577858862,0.02467160903262728,1.618347187425374,0.036291153629671925,0.0071105867442810035,0.003495379882912058,0.006378412502586273,0.002271177612232979,0.0,0.0,0.37218211649338784,0.045287711147552034,0.009350995499756777,0.0012155104311583195,0.024671609032627287,0.0024933765025958567,bd10ag30_edb_ms
