MINS_ELAPSED,MZ84_MZ283,MZ85_MZ283,MZ149_MZ283,MZ150_MZ283,MZ168_MZ283,M_AMMONIA,PPM_AMMONIA,MINS_ELAPSED_std,MZ84_MZ283_std,MZ85_MZ283_std,MZ149_MZ283_std,MZ150_MZ283_std,MZ168_MZ283_std,M_AMMONIA_std,PPM_AMMONIA_std,experiment
14.571428571428571,0.04491113061911161,0.017319531695578445,0.005489327889595804,0.017373485614418014,0.009166575245544218,0.0002175,3.5080645161290316,1.618347187425374,0.036291153629671925,0.007110586744281003,0.003495379882912058,0.006378412502586274,0.0022711776122329792,0.0,0.0,bd10ag30_edb_ms
68.0,0.02206904579978124,0.0038197977376246534,0.00776831833411331,0.01610604032566838,0.006446718008196353,0.00021749999999999995,3.5080645161290316,2.6457513110645907,0.011329844105327343,0.0014894129095057032,0.0026906134380251753,0.0025541858724380034,0.0008652778766924078,0.0,0.0,bd10ag30_edb_ms
35.5,0.026403288847022074,0.006647880415065241,0.006675477294495054,0.01656094029141355,0.007651383479916882,0.00021749999999999997,3.5080645161290316,2.1213203435596424,0.006390766894517158,0.0027998923076789518,0.00038760010415480467,0.0015886266200236937,1.609272809544169e-05,0.0,0.0,bd10ag30_edb_ms
