MINS_ELAPSED,pH,M_BUTENEDIAL
4.0,10.135070080702606,0.14979283968979068
7.8,10.135070080702606,0.12110910443004355
11.3,10.135070080702606,0.09720599171358758
14.7,10.135070080702606,0.08764474662700521
18.3,10.135070080702606,0.07330287899713162
21.8,10.135070080702606,0.06374163391054924
25.5,10.135070080702606,0.057367470519494305
