MINS_ELAPSED,pH,pH_MIN,pH_MAX,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX,M_C4H5NO,M_C4H5NO_MIN,M_C4H5NO_MAX,M_DIMER,M_DIMER_MIN,M_DIMER_MAX,M_NH
57.0,4.889164362397786,4.602646220256007,5.210146399153521,0.3859574365055516,0.32117712261616793,0.4480492171815968,0.027884027557488932,0.01750221984662759,0.04426077864356273,0.04248045592139736,0.035087677092905736,0.05069402990392335,0.3573580105471892
58.0,4.8786130388239,4.5939806304637845,5.197126331364419,0.3816992524068801,0.3166669922307204,0.4441330135366001,0.02742952604938535,0.01714420323894399,0.04372956663460231,0.04222027225403968,0.03485604543680674,0.05041295359316368,0.3530998264485177
59.0,4.868213284571512,4.58543403986117,5.184302285789463,0.3775005825700476,0.3122523733711816,0.4402794598030304,0.026980042009947903,0.01679482427982134,0.04320364918923833,0.0419602748180387,0.034626397403018136,0.05013233285524174,0.3489011566116852
60.0,4.857961856999783,4.577004013950389,5.171669868716499,0.3733558927208325,0.3079305843693139,0.43648707708256795,0.026536919426956657,0.016453883995318552,0.04268321778969013,0.04169896462549602,0.034398760188263745,0.049852351125713706,0.3447564667624702
61.0,4.847855605309206,4.568688184190826,5.15922481676923,0.36927731629992616,0.30369903585879543,0.4327544345072704,0.02610292497078833,0.01612118438930121,0.04216843664890585,0.041444530550909145,0.03417315627424364,0.04957317422779352,0.3406778903415638
62.0,4.837891467301817,4.560484245780352,5.146962992109904,0.3652866608197509,0.29955522682752217,0.4290801462750883,0.025676537222517247,0.01579652822917505,0.04165944449141076,0.04118554793260937,0.033949604027032815,0.04929495226315485,0.3366872348613885
63.0,4.828066466308139,4.552389955525616,5.134880377852357,0.3613254168087502,0.2954967417068408,0.4254628705856911,0.025267141858158686,0.0154797204421898,0.04115635592215243,0.04092827492728483,0.0337281178724399,0.049017821719409035,0.3327259908503878
64.0,4.818377708206087,4.544403129797154,5.123244855742116,0.3574410455790755,0.29152124681860503,0.4219013077750216,0.02486381392978533,0.015170568251409952,0.04065926489625326,0.04067302443873458,0.03350870862323764,0.04874190518093093,0.3288416196207131
65.0,4.808822378487259,4.536521642565423,5.111778739222187,0.3536250084164597,0.28762648670704205,0.41839419791602733,0.024473221417642105,0.01486888105184574,0.04016824880749075,0.04041905716019675,0.033291383959679344,0.04846731282773258,0.3250255824580973
66.0,4.799397739802198,4.528743423514016,5.100474659145663,0.349890011439561,0.2838102816583644,0.4149403197915242,0.024070195886326674,0.014574471347994196,0.039683366478823805,0.040166387966527925,0.033076148569499864,0.04819414438595922,0.3212905854811986
67.0,4.790101129281865,4.521066456226576,5.089329204821115,0.3462283946865369,0.2800705246807467,0.4115384893564199,0.023682433740587226,0.014287154748645732,0.039204660840579914,0.039917512715610434,0.03286300439220759,0.04792248903729748,0.3176289687281745
68.0,4.780929955671296,4.513488776444047,5.078339060611989,0.3425982620740244,0.276405178247072,0.4081875577661143,0.02329500272783971,0.014006749885831008,0.03873216255965818,0.039668656674919096,0.03265195099839368,0.04765242623559185,0.31399883611566193
69.0,4.771881697240211,4.506008470389111,5.067501002648082,0.3390634644079079,0.2728122720060489,0.40488641041313017,0.0229369602323826,0.013733079232083395,0.03826588932953332,0.0394306681634588,0.032442985706373294,0.04738402718904616,0.3104640384495455
70.0,4.7629538993982266,4.498623673154809,5.0568118956726025,0.3355797874946609,0.26928990027051336,0.4016339656183727,0.02257468969631636,0.013465968678749128,0.03780584689098231,0.03918780436954826,0.0322361037682992,0.04711735527910905,0.3069803615362985
71.0,4.754144172491116,4.491314347417815,5.046268690018344,0.3321444129256573,0.2658362191707664,0.3984291728465539,0.022218864376772902,0.013205247353698052,0.03735203146260013,0.03894691262973975,0.032031298714525154,0.0468524663037248,0.3035449869672949
72.0,4.745450189660036,4.48395520329703,5.035868418706837,0.32879707673540515,0.262449444482236,0.3952710121266534,0.02186848438699524,0.01295074764602665,0.03690443072184702,0.03870683066695263,0.031828562363758875,0.04658940943544952,0.30019765077704275
73.0,4.736869684778023,4.4766903131715985,5.025608194664686,0.32550665525295186,0.2591278495619706,0.3921584930003349,0.021527605991025867,0.012702306459002121,0.03646302350593955,0.03846747329782999,0.03162788494271235,0.04632822808002751,0.29690722929458946
74.0,4.7284004505010735,4.469517877792851,5.015485208051612,0.32226846691882155,0.2558697628968156,0.3890906534596473,0.02118922211155296,0.012459764965320363,0.03602778125572583,0.038233052182251336,0.03142925522147113,0.04606895975097109,0.2936690409604591
75.0,4.720040336376179,4.462436143417904,5.0054967236949945,0.31908265071472663,0.25267356598664115,0.3860665576955626,0.02085712533271777,0.012222967436315986,0.03559866975222902,0.038005880900237925,0.03123266098934419,0.04581163672900185,0.29048322475636423
76.0,4.711787246996001,4.455443400380063,4.995640078626002,0.3159383952610824,0.2495376916772595,0.3830852961008397,0.020534478683936687,0.0119917616819089,0.035175648511074284,0.03777511557655785,0.031038088975693705,0.04555628690128805,0.28733896930272007
77.0,4.703639140265647,4.448537981712777,4.985912679712645,0.31283169405097444,0.2464606220724833,0.3801459846625957,0.020216117410238987,0.01176599943995498,0.0347586716348754,0.037546107703515914,0.03084552478653965,0.04530293369361815,0.28423226809261204
78.0,4.695594025721975,4.441718261824827,4.9763120013853355,0.3098542787997513,0.2434408865036377,0.3772477638967117,0.019910111087948133,0.011545536824188045,0.034347689158291755,0.037318555878463375,0.03065495308144188,0.045051596446478485,0.28125485284138885
79.0,4.687649962892738,4.4349826552245375,4.966835583450752,0.30684876134957384,0.2404770601469142,0.3743897972697644,0.01960821504966186,0.011330233142206334,0.03394264706971991,0.037099644097126905,0.03046635784021625,0.04480229104703134,0.27824933539121144
80.0,4.679805059735665,4.428329615290898,4.957481028990056,0.3039389406314257,0.23756776219379155,0.3715712707148097,0.019314965774233826,0.011119951205885995,0.03354348753713551,0.036880473741686313,0.030279722465408925,0.044555030083359835,0.2753395146730633
81.0,4.672057471170127,4.4217576330896105,4.948246002337663,0.30107559376381565,0.2347116538839541,0.368791392361669,0.019017544456047784,0.010914557398587436,0.033150149717467166,0.03666003419878056,0.03009502962226888,0.04430982298060627,0.27247616780545325
82.0,4.664405397604375,4.415265236232139,4.939128227137003,0.2982145958575812,0.2319074375767428,0.3660493916065349,0.018733475429844517,0.01071392217754251,0.032762570405283936,0.03644098391840203,0.029912261393623383,0.0440666764986532,0.26961516989921874
83.0,4.656847083549408,4.408850987775969,4.930125484469878,0.29541022732233424,0.2291538552237035,0.3633445180025465,0.018449782357328283,0.010517919198852857,0.03238068380030429,0.036223687554131086,0.029731399420491824,0.043825595043052265,0.26681080136397184
84.0,4.649380816226887,4.402513485164329,4.921235611056165,0.2926531424601452,0.2264496870357009,0.36067604049971796,0.018167914649007574,0.010326425433966372,0.03200442207506697,0.03601275691971477,0.029552425086204183,0.04358658044747588,0.2640537165017828
85.0,4.642004924373722,4.396251359203764,4.912456497520815,0.2899293151730922,0.22379374918323752,0.3580432474027958,0.0178914572050956,0.010139321141704988,0.03163371622461214,0.03579814532995107,0.029375319325695325,0.04334963226964828,0.26132988921472977
86.0,4.634717776928434,4.390063273077951,4.903786086725225,0.2872250139506905,0.22118489285376228,0.3554454455419763,0.017622631479536924,0.009956490179707116,0.03126849553146288,0.03558800176907348,0.029200062750281964,0.04311474791422275,0.25862558799232815
87.0,4.627517781846012,4.383947921396311,4.895222372160212,0.2846033719924264,0.2186220038083741,0.35288195949526424,0.017361315008224174,0.009777819522099412,0.030908687862105863,0.03537961885668902,0.02902663572019418,0.042881923705046114,0.25600394603406407
88.0,4.620403384957641,4.377904029275957,4.886763396397953,0.2820378346125678,0.2161040008659737,0.3503521307501639,0.0171076229926517,0.009603199203159279,0.03055421982586915,0.035175628661125787,0.02885501851621785,0.04265115441796044,0.2534384086542054
89.0,4.613373068771622,4.371930351455645,4.878407249600372,0.279489160833413,0.2136298346385971,0.34785531771735145,0.016855841054340376,0.009432522276930951,0.030205017690492,0.034972822363456155,0.028685191200487795,0.04242243303012845,0.2508897348750506
90.0,4.606425351535755,4.366025671440428,4.87015206808161,0.2769984224705939,0.2111984854465128,0.34539089503692993,0.0166073481439361,0.00926568493406881,0.02986100811076641,0.034773636982621176,0.028517133688962176,0.04219575107600782,0.24839899651223152
91.0,4.599558786069076,4.360188800675776,4.861996032922276,0.2745301136986874,0.2088089635819278,0.3429582529909716,0.016363642320414998,0.009102586289302106,0.029522116622643795,0.03457529772999243,0.028350825794980158,0.04197109880857405,0.245930687740325
92.0,4.5927719588007045,4.354418577749988,4.853937368633339,0.2720881071910773,0.2064603080693701,0.34055679671098704,0.01612679695616317,0.008943128239448147,0.029188268395158708,0.03437817410346178,0.02818624736162544,0.04174846598041705,0.24348868123271494
93.0,4.586063488781613,4.348713867623768,4.845974341867581,0.2696785307159488,0.20415158567711,0.3381859461687526,0.015894760646776314,0.008787215423399178,0.02885938832348449,0.034178790138202235,0.028023378180122332,0.04152784113945896,0.24107910475758643
94.0,4.579432026835202,4.343073560885898,4.8381052601766665,0.26733338555914604,0.20188188938410015,0.33584513562024065,0.01567131387245497,0.008628211363455394,0.02853540202507875,0.03398713029665708,0.02786219801813875,0.041309211809188916,0.2387339596007837
95.0,4.572876254539168,4.3374965730339765,4.830328470811932,0.2650169670508463,0.19965033758013853,0.33353381313556163,0.015446953856349257,0.008472108026590788,0.028216235262546137,0.033796024366352616,0.02770268665132159,0.04109256462378913,0.23641754109248392
96.0,4.5663948833782495,4.331981843779246,4.822642359567137,0.262733324923606,0.19745607386377645,0.3312514399138722,0.01522248890014935,0.008319482882842736,0.027901813763538556,0.03361268511063975,0.02754482395265184,0.040877885555400034,0.23413389896524361
97.0,4.5599866539586325,4.3265283363745715,4.8150453496614505,0.2604342798755471,0.1952982659548554,0.32899749020497604,0.015007461821348876,0.008170246408521887,0.027592063484955884,0.03342415640850757,0.027388589860025386,0.04066516030744458,0.23183485391718472
98.0,4.553650335109193,4.32113503696468,4.807535900661067,0.25819454111017515,0.19317610484694386,0.3267714508837674,0.014793438517711015,0.008024311547114311,0.027302589491153908,0.0332370059817632,0.027233964372348023,0.040454373776348286,0.22959511515181275
99.0,4.547384723173884,4.3158009539577975,4.8001125074378965,0.2560224717223676,0.19108880338781128,0.3245728210411223,0.014591278085016281,0.00788159364267256,0.02701849612155759,0.033054503573086085,0.027080927576113425,0.04024551030134045,0.22742304576400518
100.0,4.541188641187457,4.310525117417876,4.7927736991638445,0.2538646697405548,0.18903559635518785,0.32247809507717834,0.014387087116846062,0.007742010470470334,0.026738376102779585,0.03287325941842568,0.02692945972509101,0.04003855371037157,0.22526524378219237
101.0,4.535060938194867,4.305306578476618,4.785518038339282,0.2517439229285783,0.18701573964678928,0.3204164817989842,0.014185379966068397,0.007605482083049671,0.02646217042732053,0.03269241080259898,0.026779541213979567,0.03983348759201942,0.22314449697021588
102.0,4.5290004884598005,4.3001444087645595,4.778344119854344,0.2496539089667492,0.18502850957578065,0.3183803292757282,0.013985535290559608,0.00747193073678847,0.026189820124522017,0.03251144934393388,0.026631152532385845,0.039630295304687084,0.22105448300838682
103.0,4.523006190845297,4.295037699860482,4.77125057008179,0.24760630362889186,0.18307320186409096,0.3163691733427844,0.013796267893258024,0.007341280843799394,0.025921266616319896,0.032331358521170736,0.02648427430024861,0.03942895978226391,0.2190068776705295
104.0,4.5170769681115015,4.289985562758485,4.764236046000164,0.2455535449910851,0.1811491309739095,0.3143825605688967,0.013609560908863342,0.007213458931935323,0.025656451722999404,0.03215652036542356,0.026338887267672136,0.03922946367721975,0.21695411903272266
105.0,4.511211766303019,4.284987127352043,4.757299234346111,0.2435218828002623,0.1792556300113596,0.31242004824233177,0.013423546350736773,0.0070883936078179185,0.02539531792501196,0.03198125799548601,0.026194972312730585,0.039031789393966974,0.21492245684189992
106.0,4.505409554134948,4.2800415419344375,4.750438850794709,0.24153648879579226,0.17739204994938199,0.3104812045255373,0.013238949798304606,0.006966015443546267,0.025137808611682255,0.03180378953313216,0.02605251062927326,0.03883591932688663,0.21293706283742986
107.0,4.499669322260214,4.275147972714949,4.7436536391667445,0.23956752854224944,0.17555775904553608,0.30856560788770976,0.013056538068181557,0.006846256939420416,0.024883867498787352,0.03162960654526613,0.02591148364838681,0.03864183570364165,0.2109681025838871
108.0,4.49399008282686,4.270305603350228,4.736942370661901,0.23765937289883984,0.17375214186194055,0.3066728468385265,0.01288072453976508,0.00672905246897002,0.024633438878898104,0.03146282639448352,0.02577187288936084,0.03844952058511817,0.20905994694047747
109.0,4.488370868835087,4.265513634490307,4.73030384311689,0.23575351153252944,0.17197459924605998,0.3048025194563392,0.012706904336168863,0.0066143382479902525,0.02438646762554612,0.03129515419851653,0.025633660051863568,0.03825895592437774,0.20715408557416704
110.0,4.482810733696698,4.260771283338714,4.723736880287565,0.23386890546940764,0.1702245477918272,0.3029542327055113,0.012535962689090293,0.006502052259360374,0.024142899320878045,0.03112955739694382,0.02549682701400461,0.03807012361252855,0.20526947951104524
111.0,4.477308750540006,4.256077783226177,4.717240331154134,0.2320156696891213,0.1685014193279803,0.30112760295858065,0.012369033028763849,0.0063921342011591725,0.023902680467958456,0.030965344720579633,0.02536135582893526,0.03788300562887102,0.20341624373075884
112.0,4.4718640118638255,4.2514323831974306,4.7108130692486,0.23020167083937235,0.16680466015376327,0.2993222554781853,0.012201602617612151,0.006284525439952212,0.023665758090047003,0.03080024582999709,0.025227228841627987,0.037697583880276365,0.20160224488100997
113.0,4.466475628864526,4.246834347610678,4.7044539920036055,0.2284092169133188,0.1651337305549189,0.2975378241676052,0.012038661816390451,0.006179168966111862,0.02343207987931548,0.030640840584749095,0.025094428644468283,0.03751384025910316,0.19980979095495643
114.0,4.461142731057052,4.242282955749216,4.698162020121893,0.2266085601634064,0.16348810492678664,0.29577395131879275,0.011875520437404604,0.0060760093495974,0.023201594199534367,0.030482979081426127,0.02496293797220176,0.03733175666368716,0.19800913420504396
115.0,4.455864465860365,4.2377775014448495,4.691936096965627,0.2248497615492614,0.16186727113660368,0.2940302869474523,0.011717156578066802,0.00597499268572799,0.022974250144819703,0.03032611884147755,0.024832739761945825,0.03715131507980416,0.196250335590899
116.0,4.450639998035009,4.233317292712625,4.68577518796483,0.2231214086981788,0.16027073016573162,0.29230648903842005,0.011570630576629177,0.005876066554018276,0.022749997701189243,0.0301692269069452,0.024703817150358763,0.03697249762756092,0.19452198273981647
