20.002169	4.800000
20.007436	9.800000
20.012703	18.100000
20.017971	17.600000
20.023240	17.300000
20.028510	17.300000
20.033780	19.100000
20.039051	17.300000
20.044322	15.000000
20.049595	16.000000
20.054868	9.200000
20.060141	10.200000
20.065416	10.400000
20.070691	11.600000
20.075966	4.500000
20.081243	9.200000
20.086520	6.600000
20.091798	7.900000
20.097076	12.100000
20.102356	12.400000
20.107636	12.700000
20.112916	7.000000
20.118197	11.000000
20.123479	9.600000
20.128762	10.600000
20.134045	12.300000
20.139330	9.100000
20.144614	8.400000
20.149900	12.000000
20.155186	6.100000
20.160473	8.300000
20.165760	4.400000
20.171049	6.900000
20.176337	8.200000
20.181627	23.400000
20.186917	17.400000
20.192208	24.200000
20.197500	16.000000
20.202792	22.000000
20.208086	16.300000
20.213379	17.500000
20.218674	16.400000
20.223969	12.400000
20.229265	4.700000
20.234561	15.600000
20.239859	5.900000
20.245157	6.200000
20.250455	3.700000
20.255754	10.600000
20.261055	5.100000
20.266355	15.500000
20.271657	12.300000
20.276959	12.500000
20.282261	5.500000
20.287565	10.900000
20.292869	7.400000
20.298174	10.900000
20.303480	8.100000
20.308786	7.600000
20.314093	6.100000
20.319400	9.200000
20.324709	4.400000
20.330018	2.400000
20.335327	2.600000
20.340638	2.200000
20.345949	6.900000
20.351261	16.800000
20.356573	14.800000
20.361886	15.500000
20.367200	11.100000
20.372515	14.800000
20.377830	9.100000
20.383146	12.700000
20.388463	8.400000
20.393780	5.800000
20.399098	2.800000
20.404417	7.800000
20.409736	4.300000
20.415056	0.900000
20.420377	3.300000
20.425699	3.500000
20.431021	4.800000
20.436344	11.100000
20.441667	11.300000
20.446992	7.900000
20.452317	6.000000
20.457642	9.200000
20.462969	8.000000
20.468296	10.500000
20.473624	8.400000
20.478952	5.300000
20.484281	6.800000
20.489611	7.300000
20.494941	8.200000
20.500273	2.700000
20.505605	4.800000
20.510937	6.400000
20.516270	5.500000
20.521604	16.800000
20.526939	13.100000
20.532274	15.900000
20.537610	12.100000
20.542947	17.200000
20.548285	11.600000
20.553623	16.700000
20.558962	10.000000
20.564301	8.900000
20.569641	3.700000
20.574982	9.500000
20.580324	4.500000
20.585666	5.600000
20.591009	5.500000
20.596353	6.500000
20.601697	7.400000
20.607042	11.500000
20.612388	10.400000
20.617735	9.500000
20.623082	9.000000
20.628430	7.700000
20.633778	8.200000
20.639127	9.600000
20.644477	10.100000
20.649828	4.700000
20.655179	7.000000
20.660531	6.300000
20.665884	8.000000
20.671237	0.200000
20.676591	3.500000
20.681946	-1.100000
20.687302	5.800000
20.692658	13.900000
20.698015	14.100000
20.703372	14.100000
20.708730	11.500000
20.714089	12.000000
20.719449	13.600000
20.724809	10.200000
20.730170	13.300000
20.735532	4.200000
20.740894	8.100000
20.746258	5.600000
20.751621	10.600000
20.756986	3.000000
20.762351	6.300000
20.767717	4.700000
20.773083	7.400000
20.778451	9.600000
20.783819	12.000000
20.789187	7.100000
20.794557	8.700000
20.799927	7.700000
20.805297	10.400000
20.810669	7.700000
20.816041	9.000000
20.821414	6.000000
20.826787	6.500000
20.832161	7.000000
20.837536	6.800000
20.842912	0.600000
20.848288	3.300000
20.853665	-1.300000
20.859043	6.400000
20.864421	12.200000
20.869800	14.100000
20.875180	10.700000
20.880560	14.300000
20.885941	14.500000
20.891323	14.200000
20.896706	10.500000
20.902089	13.600000
20.907473	4.000000
20.912857	4.700000
20.918243	5.900000
20.923629	5.800000
20.929015	0.300000
20.934403	0.900000
20.939791	2.800000
20.945179	4.700000
20.950569	9.400000
20.955959	10.700000
20.961350	8.000000
20.966741	5.400000
20.972133	8.900000
20.977526	10.100000
20.982920	7.400000
20.988314	8.600000
20.993709	5.500000
20.999105	7.400000
21.004501	4.100000
21.009898	6.300000
21.015296	-2.800000
21.020695	5.000000
21.026094	-0.500000
21.031494	7.600000
21.036894	12.200000
21.042295	15.300000
21.047697	7.500000
21.053100	13.000000
21.058503	11.900000
21.063907	13.400000
21.069312	7.200000
21.074717	12.900000
21.080123	-0.100000
21.085530	4.700000
21.090937	1.000000
21.096346	5.900000
21.101754	-8.600000
21.107164	2.700000
21.112574	-5.300000
21.117985	3.800000
21.123397	0.000000
21.128809	9.800000
21.134222	1.800000
21.139636	6.900000
21.145050	5.300000
21.150465	9.900000
21.155881	5.800000
21.161298	9.500000
21.166715	1.300000
21.172133	6.400000
21.177551	1.800000
21.182970	7.700000
21.188390	-1.600000
21.193811	6.800000
21.199232	1.300000
21.204654	9.100000
21.210077	14.800000
21.215500	14.300000
21.220924	14.000000
21.226349	10.500000
21.231775	14.200000
21.237201	11.100000
21.242628	9.400000
21.248055	11.700000
21.253484	5.200000
21.258913	4.800000
21.264342	7.100000
21.269772	7.000000
21.275204	0.800000
21.280635	5.200000
21.286068	0.800000
21.291501	9.100000
21.296935	5.900000
21.302369	12.300000
21.307804	6.200000
21.313240	8.400000
21.318677	9.200000
21.324114	9.500000
21.329552	10.100000
21.334991	9.900000
21.340430	7.100000
21.345870	8.600000
21.351311	8.700000
21.356752	7.100000
21.362194	0.800000
21.367637	7.400000
21.373081	1.700000
21.378525	11.700000
21.383970	15.400000
21.389415	18.500000
21.394861	15.000000
21.400308	13.000000
21.405756	19.500000
21.411204	13.300000
21.416654	16.400000
21.422103	12.200000
21.427554	7.700000
21.433005	3.700000
21.438457	9.500000
21.443909	4.400000
21.449362	2.300000
21.454816	3.800000
21.460271	6.300000
21.465726	4.400000
21.471182	13.400000
21.476639	8.800000
21.482096	10.800000
21.487554	3.600000
21.493013	10.000000
21.498472	5.000000
21.503933	11.000000
21.509393	3.000000
21.514855	4.000000
21.520317	1.200000
21.525780	3.900000
21.531244	1.500000
21.536708	-0.900000
21.542173	2.600000
21.547639	1.800000
21.553105	5.900000
21.558572	14.100000
21.564040	10.900000
21.569508	15.700000
21.574978	11.500000
21.580447	15.400000
21.585918	10.000000
21.591389	11.200000
21.596861	9.800000
21.602334	2.600000
21.607807	4.100000
21.613281	6.300000
21.618756	5.200000
21.624231	2.100000
21.629707	2.600000
21.635184	3.200000
21.640661	4.200000
21.646140	9.900000
21.651618	8.900000
21.657098	8.100000
21.662578	4.700000
21.668059	11.900000
21.673541	5.500000
21.679023	10.800000
21.684506	6.200000
21.689990	8.800000
21.695474	4.100000
21.700959	9.200000
21.706445	4.400000
21.711932	4.400000
21.717419	3.600000
21.722907	6.500000
21.728395	3.900000
21.733884	18.100000
21.739374	11.600000
21.744865	17.800000
21.750356	11.600000
21.755848	18.400000
21.761341	13.200000
21.766835	13.000000
21.772329	14.700000
21.777823	6.300000
21.783319	8.500000
21.788815	6.600000
21.794312	6.100000
21.799810	1.900000
21.805308	1.900000
21.810807	5.100000
21.816307	3.800000
21.821807	10.000000
21.827308	9.000000
21.832810	12.700000
21.838312	4.500000
21.843815	12.600000
21.849319	7.000000
21.854823	9.300000
21.860329	4.700000
21.865835	8.800000
21.871341	2.700000
21.876848	10.000000
21.882356	4.500000
21.887865	7.000000
21.893374	2.200000
21.898884	7.800000
21.904395	3.200000
21.909907	19.200000
21.915419	9.900000
21.920932	14.600000
21.926445	9.100000
21.931959	17.000000
21.937474	9.200000
21.942990	13.800000
21.948506	9.600000
21.954023	4.900000
21.959541	2.200000
21.965059	5.700000
21.970578	5.600000
21.976098	0.800000
21.981618	2.700000
21.987140	3.100000
21.992661	2.700000
21.998184	7.800000
22.003707	7.900000
22.009231	5.800000
22.014756	5.300000
22.020281	8.700000
22.025807	7.500000
22.031334	9.000000
22.036861	6.000000
22.042389	3.200000
22.047918	4.300000
22.053447	3.400000
22.058977	2.700000
22.064508	0.200000
22.070040	2.800000
22.075572	1.900000
22.081105	5.100000
22.086639	13.700000
22.092173	14.000000
22.097708	11.400000
22.103244	12.800000
22.108780	15.200000
22.114317	12.400000
22.119855	11.500000
22.125393	10.100000
22.130933	3.200000
22.136472	1.900000
22.142013	6.500000
22.147554	5.500000
22.153096	-2.200000
22.158639	3.800000
22.164182	1.900000
22.169726	5.300000
22.175271	8.900000
22.180816	11.700000
22.186362	7.000000
22.191909	8.400000
22.197457	6.200000
22.203005	9.300000
22.208554	8.200000
22.214103	9.100000
22.219653	6.800000
22.225204	9.200000
22.230756	5.900000
22.236308	8.000000
22.241861	-0.600000
22.247415	7.100000
22.252970	0.800000
22.258525	9.300000
22.264080	14.500000
22.269637	16.700000
22.275194	15.400000
22.280752	14.900000
22.286311	13.600000
22.291870	12.700000
22.297430	10.600000
22.302990	11.300000
22.308552	6.000000
22.314114	5.500000
22.319677	6.400000
22.325240	5.700000
