20.002169	-38.000000
20.007436	-77.000000
20.012703	-36.000000
20.017971	-70.000000
20.023240	-49.000000
20.028510	-59.000000
20.033780	-64.000000
20.039051	-73.000000
20.044322	-54.000000
20.049595	-64.000000
20.054868	-57.000000
20.060141	-59.000000
20.065416	-58.000000
20.070691	-57.000000
20.075966	-57.000000
20.081243	-45.000000
20.086520	-64.000000
20.091798	-47.000000
20.097076	-65.000000
20.102356	-54.000000
20.107636	-53.000000
20.112916	-53.000000
20.118197	-46.000000
20.123479	-56.000000
20.128762	-52.000000
20.134045	-62.000000
20.139330	-45.000000
20.144614	-63.000000
20.149900	-43.000000
20.155186	-60.000000
20.160473	-40.000000
20.165760	-57.000000
20.171049	-51.000000
20.176337	-64.000000
20.181627	-45.000000
20.186917	-63.000000
20.192208	-51.000000
20.197500	-59.000000
20.202792	-48.000000
20.208086	-51.000000
20.213379	-39.000000
20.218674	-57.000000
20.223969	-44.000000
20.229265	-55.000000
20.234561	-40.000000
20.239859	-54.000000
20.245157	-38.000000
20.250455	-61.000000
20.255754	-33.000000
20.261055	-60.000000
20.266355	-37.000000
20.271657	-50.000000
20.276959	-32.000000
20.282261	-45.000000
20.287565	-25.000000
20.292869	-41.000000
20.298174	-40.000000
20.303480	-38.000000
20.308786	-36.000000
20.314093	-37.000000
20.319400	-36.000000
20.324709	-44.000000
20.330018	-27.000000
20.335327	-46.000000
20.340638	-18.000000
20.345949	-50.000000
20.351261	-21.000000
20.356573	-47.000000
20.361886	-25.000000
20.367200	-48.000000
20.372515	-33.000000
20.377830	-54.000000
20.383146	-40.000000
20.388463	-54.000000
20.393780	-42.000000
20.399098	-54.000000
20.404417	-29.000000
20.409736	-66.000000
20.415056	-32.000000
20.420377	-72.000000
20.425699	-45.000000
20.431021	-79.000000
20.436344	-43.000000
20.441667	-81.000000
20.446992	-49.000000
20.452317	-76.000000
20.457642	-42.000000
20.462969	-72.000000
20.468296	-55.000000
20.473624	-65.000000
20.478952	-45.000000
20.484281	-66.000000
20.489611	-48.000000
20.494941	-80.000000
20.500273	-51.000000
20.505605	-73.000000
20.510937	-50.000000
20.516270	-78.000000
20.521604	-59.000000
20.526939	-79.000000
20.532274	-43.000000
20.537610	-70.000000
20.542947	-34.000000
20.548285	-77.000000
20.553623	-34.000000
20.558962	-70.000000
20.564301	-37.000000
20.569641	-73.000000
20.574982	-40.000000
20.580324	-77.000000
20.585666	-52.000000
20.591009	-73.000000
20.596353	-44.000000
20.601697	-63.000000
20.607042	-41.000000
20.612388	-66.000000
20.617735	-55.000000
20.623082	-69.000000
20.628430	-52.000000
20.633778	-70.000000
20.639127	-48.000000
20.644477	-72.000000
20.649828	-39.000000
20.655179	-69.000000
20.660531	-35.000000
20.665884	-74.000000
20.671237	-52.000000
20.676591	-75.000000
20.681946	-53.000000
20.687302	-71.000000
20.692658	-45.000000
20.698015	-64.000000
20.703372	-42.000000
20.708730	-59.000000
20.714089	-33.000000
20.719449	-58.000000
20.724809	-38.000000
20.730170	-58.000000
20.735532	-40.000000
20.740894	-62.000000
20.746258	-51.000000
20.751621	-65.000000
20.756986	-37.000000
20.762351	-65.000000
20.767717	-35.000000
20.773083	-47.000000
20.778451	-36.000000
20.783819	-45.000000
20.789187	-37.000000
20.794557	-51.000000
20.799927	-43.000000
20.805297	-54.000000
20.810669	-45.000000
20.816041	-52.000000
20.821414	-47.000000
20.826787	-47.000000
20.832161	-33.000000
20.837536	-51.000000
20.842912	-31.000000
20.848288	-54.000000
20.853665	-38.000000
20.859043	-48.000000
20.864421	-39.000000
20.869800	-47.000000
20.875180	-43.000000
