MINS_ELAPSED,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX
53.0,0.07618682304288103,0.07296576932973507,0.07935831723963231
54.0,0.0747162360792733,0.0715108383080632,0.07787263058932378
55.0,0.07327480762525525,0.07008491837646326,0.0764147579453375
56.0,0.07185918283842262,0.06868743099746003,0.07498417862072
57.0,0.07047182425215677,0.0673178094657103,0.07358038157946623
58.0,0.06911215793458082,0.06597549818187257,0.07220286526143395
59.0,0.06777658240173885,0.06465995248074229,0.07085113760913453
60.0,0.06647033010615178,0.06337063849421211,0.06952471603226577
61.0,0.06518552682670635,0.06210703347177578,0.06822554364958734
62.0,0.06392662748470462,0.06086862493837484,0.06695078533592924
63.0,0.06269396169035509,0.05965491043978414,0.06569984512533678
64.0,0.06148499080466899,0.058465397465669096,0.06447227802045129
65.0,0.060296939103054906,0.057299603239531975,0.06326764763570948
66.0,0.05913267414990694,0.05615705451614834,0.06208552541344067
67.0,0.0579909388539617,0.05503728750415066,0.06092549074441739
68.0,0.05687163901347304,0.05393984815779475,0.05978713081486118
69.0,0.05577297288403471,0.05286429127049707,0.058670040452707274
70.0,0.05469521678319908,0.05181018053618576,0.05757382197902998
71.0,0.053638311246670956,0.050777088459202084,0.05649808520724754
72.0,0.05260371730749129,0.04976459622197135,0.05544244767031137
73.0,0.05158640494201948,0.04877229356169361,0.05440653381661692
74.0,0.0505908080420348,0.04779977798771416,0.05338997513849959
75.0,0.04961414576958513,0.04684665416921269,0.05239241009773065
76.0,0.048654952731108446,0.04591253540891419,0.051413484026667136
77.0,0.047715211131759,0.04499704277432202,0.050452849035631284
78.0,0.04679300208911265,0.04409980494177318,0.0495101637590636
79.0,0.045889810078698204,0.04322045806312748,0.04858509212259773
80.0,0.04500384830829894,0.0423586456327787,0.047677304828652185
81.0,0.04413517988323868,0.041514017863341635,0.04678647893335667
82.0,0.043282969434531963,0.040686231866794306,0.045912297561713784
83.0,0.04244735510860353,0.03987495180992213,0.045054449806795044
84.0,0.04162825689287196,0.039079848566379784,0.04421263063254148
85.0,0.040824538231088864,0.038300599588317,0.04338654075673555
86.0,0.04003649319555643,0.03753688878157367,0.04257588605598258
87.0,0.03926365993072189,0.036788406368681206,0.041780377981832775
88.0,0.038505760892695994,0.036054848606067016,0.04099973351948804
89.0,0.037762385486983734,0.035335917861394936,0.040233674950335724
90.0,0.03703326108785004,0.034631322477583944,0.039481929756938754
91.0,0.03631865666958466,0.03394077662736054,0.038744230530497845
92.0,0.03561666363817443,0.033264000202241246,0.03802031488029508
93.0,0.034929979856177046,0.032600718704617934,0.03730992522620367
94.0,0.034255957216693604,0.031950663090319346,0.03661280877475291
95.0,0.03359447923261072,0.031313569526082524,0.03592871752291141
96.0,0.03294597797663613,0.030689179535673586,0.03525740811105606
97.0,0.03230999527427033,0.030077239811392088,0.03459864173979228
98.0,0.03168636865440634,0.029477502102349642,0.03395218408892365
99.0,0.031074625203028415,0.028889723116631075,0.03331780523857095
100.0,0.03047469217696386,0.02831366442604438,0.03269527950524146
101.0,0.029885810532765476,0.027749092321086164,0.032084385325558205
102.0,0.029308101138594816,0.027195777709819534,0.03148490536643072
103.0,0.028742601784867303,0.026653496115859373,0.030896626359786093
104.0,0.0281868416412693,0.026122027545503718,0.03031933902708559
105.0,0.027642628952036476,0.025601156401323055,0.029752838007004033
106.0,0.027108964029333143,0.025090671398324677,0.029196921784902016
107.0,0.026585554262389986,0.024590365477611238,0.02865139259997508
108.0,0.02607242794774889,0.02410003555487774,0.028116056323089857
109.0,0.02556951209962375,0.023619482623480823,0.0275907224973161
110.0,0.025076569393211113,0.02314851171810075,0.02707520423280146
111.0,0.02459249959149685,0.022686931774792973,0.02656931813811092
112.0,0.024117954011301436,0.022234555558382732,0.02607288425747994
113.0,0.02365149311543926,0.021791199592076486,0.025585726009691175
114.0,0.02319502679156257,0.02135668408929027,0.025107670102466586
115.0,0.02274666870928479,0.020930832887694914,0.024638546328021788
116.0,0.022307043193605817,0.020513473385478147,0.02417818775216673
117.0,0.02187612071438706,0.020104436396722325,0.02372643059259195
118.0,0.021453353035313823,0.01970355557501838,0.0232831141385156
119.0,0.02103905284081395,0.019310668179678216,0.022848080697174034
120.0,0.020632826622692748,0.018925614812505466,0.02242117554184612
121.0,0.02023409072973046,0.018548239265316645,0.02200224686141127
122.0,0.019843123166436955,0.018178388460711927,0.021591145711441224
123.0,0.01945967312568694,0.017815912394670924,0.02118772596682555
124.0,0.0190837528422653,0.01746066408097338,0.020791844270165685
125.0,0.018715171628332986,0.017112499497444866,0.020403359550011536
126.0,0.01835347436786497,0.01677127753402742,0.02002213337755376
127.0,0.01799878751978248,0.016436859772293626,0.01964803011914978
128.0,0.017651436746509395,0.016109110205565744,0.019280916683023414
129.0,0.017310790943880876,0.01578789583665239,0.018920662474755975
130.0,0.01697641872634983,0.015473086346402001,0.01856713935403963
131.0,0.016647778584974175,0.015164554025434339,0.018220221592692955
132.0,0.016326411837308607,0.014862173726025973,0.01787978583393873
133.0,0.016011207035095593,0.014565822815506464,0.017545711052943953
134.0,0.015702049308412243,0.014275381131165197,0.017217878518622092
135.0,0.015398886492481898,0.013990730936668942,0.016896171588004088
136.0,0.015101739020677291,0.013711756879982176,0.016580475518239032
137.0,0.014810161089585378,0.013438345672438092,0.016270677975116013
138.0,0.014524585836476546,0.013170386174454837,0.0159666687404953
139.0,0.014244354967669315,0.012907769669695257,0.015668339664023936
140.0,0.013969014311429261,0.012650389617404166,0.015375584627322622
141.0,0.013698903308347948,0.01239814161199403,0.015088299509218488
142.0,0.013434081963609418,0.012150923343873006,0.01480638215202382
143.0,0.013174311950157672,0.011908634561515285,0.014529732328860677
144.0,0.012919665043629592,0.011671177034773767,0.014258251712031416
145.0,0.012669744814337747,0.011438454519435051,0.013991843800756921
146.0,0.012425402052249956,0.011210372706951754,0.01373041357505227
147.0,0.012185544974015847,0.010986838871466606,0.013473867955615374
148.0,0.01194981523340925,0.010767762219688535,0.013222115669809869
149.0,0.011719199943304738,0.010553053868997728,0.012975067157067864
150.0,0.011492916738530983,0.010342626715109519,0.01273263453915653
151.0,0.011271418309284038,0.010136395398960833,0.012494731591305274
152.0,0.011053973145412883,0.009934276274608609,0.012261273714193551
153.0,0.010840548910775556,0.009736187378140198,0.012032177906799292
154.0,0.010630946269713561,0.009542048397595726,0.011807362740107932
155.0,0.010425596041889407,0.009351780643902451,0.011586748330569068
156.0,0.010223977785957484,0.009165306973815592,0.01137025607669383
157.0,0.010026258554460488,0.008982551551801764,0.011157808814226552
158.0,0.009832732001612304,0.008803440197803847,0.010949330957852547
159.0,0.009642772009469003,0.008627900244998434,0.010744748338701015
160.0,0.009456800472579418,0.008455860481531737,0.01054398817951708
161.0,0.009273938583043541,0.008287251123637571,0.010346979070535474
162.0,0.009094856004343987,0.008122003789594536,0.010153650946055894
163.0,0.008919416027323594,0.007960051474522426,0.009963935061720029
164.0,0.008747141393156188,0.007801328526017827,0.00977776397249026
165.0,0.008578038067026327,0.007645770620628941,0.00959507151133001
166.0,0.00841239774250263,0.007493314641465647,0.009415792689191026
167.0,0.008250105901888464,0.0073438985833889255,0.009239863560992856
168.0,0.0080906597496316,0.007197461819924322,0.009067221522844452
169.0,0.007934726050154573,0.0070539449419383185,0.008897805153716305
170.0,0.007781354926378839,0.00691328973017899,0.00873155418492573
171.0,0.007631148672062204,0.006775439133334445,0.008568409480171261
172.0,0.007483741805255424,0.006640337246778916,0.008408313016149353
173.0,0.0073391817531291365,0.006507929292006494,0.008251207863753406
174.0,0.007197399949986213,0.006378161596752501,0.008097038169855112
175.0,0.007058386268101867,0.006250981575028182,0.007945749139668123
176.0,0.006922150622923553,0.006126337539497717,0.007797287002088966
177.0,0.006788442738167715,0.006004178814574745,0.00765159880943442
178.0,0.006657350142244659,0.005884455835789359,0.007508632683233576
179.0,0.006528925830642742,0.005767120032446437,0.007368337759364626
180.0,0.006402829854547461,0.005652123809650588,0.007230664127472791
181.0,0.006279181772500069,0.0055394205309279455,0.007095562814355854
182.0,0.006157757289121778,0.005428964501444785,0.006962985767827166
183.0,0.006038719834857861,0.005320710951823,0.006832885841056122
184.0,0.0059220762092121165,0.00521461602255241,0.006705216777386116
185.0,0.005807685578799821,0.0051106367489999124,0.006579933195629962
186.0,0.005695702264444006,0.005008731043872942,0.006456990575793657
187.0,0.005585490118032137,0.004908857423641452,0.006336345109944294
188.0,0.0054776008054986305,0.004810975235286535,0.006217953770646601
189.0,0.005371971735601687,0.004715044763623632,0.006101774433841154
190.0,0.00526845901697831,0.004621027088476524,0.005987765766572285
191.0,0.005166709167028315,0.004528884070058151,0.005875887213526472
192.0,0.005066902241803739,0.0044385783348174146,0.005766098983985357
193.0,0.004968979268878998,0.004350073261751958,0.005658362039193383
194.0,0.004872948715407238,0.004263332969186924,0.005552638080140062
195.0,0.004778774004065639,0.004178322302019697,0.005448889535756864
196.0,0.004686444437430615,0.004095006819430622,0.005347079551528739
197.0,0.004595849336770928,0.004013352779017857,0.005247171978520251
198.0,0.004507029727104587,0.003933326948606194,0.005149131337988811
199.0,0.004419926628156549,0.003854896781336987,0.005052922564302584
200.0,0.004334507348729162,0.0037780304540142285,0.0049585113647201
201.0,0.004250738020224853,0.003702696781150428,0.004865864147632403
202.0,0.004168648122082556,0.003628865203382865,0.0047749479515924904
203.0,0.004088152665385627,0.0035565057762707614,0.004685730434459869
204.0,0.004009186326270296,0.003485589159473383,0.004598179862869194
205.0,0.003931729858828872,0.003416086606309064,0.004512265102022958
206.0,0.0038557999738911427,0.0033479699536951616,0.004427955605808269
207.0,0.0037813686051163357,0.00328121161246893,0.004345221407237668
208.0,0.003708378192166626,0.0032157845519815973,0.0042640331092140375
209.0,0.003636729038853961,0.003151662125876575,0.004184361875619565
210.0,0.003566407304004017,0.003088818256332216,0.004106179358937857
211.0,0.0034975249035674883,0.003027227445522214,0.004029457611990321
212.0,0.0034300353263012904,0.0029668647067090993,0.0039541693279389264
213.0,0.0033637424410666527,0.002907705554951436,0.0038802877194370313
214.0,0.003298831711880948,0.00284972599811483,0.003807786502453397
215.0,0.003235223584465566,0.002792902528186743,0.0037366398877420864
216.0,0.003172716966865197,0.002737212112895119,0.003666822572577463
217.0,0.00311135266863543,0.002682632187630821,0.0035983097327543117
218.0,0.0030512495403486875,0.0026291406476738723,0.0035310770148530707
219.0,0.0029924034539843066,0.0025767158332648693,0.0034651005287701757
220.0,0.0029346922276535254,0.0025253363861642854,0.003400356840513519
221.0,0.0028780935415205124,0.002474981416252542,0.003336822964424073
222.0,0.0028224541705614706,0.0024256304924586674,0.0032744762275321933
223.0,0.0027679288538026195,0.0023772635928637495,0.003213294372797277
224.0,0.0027144569207493787,0.0023298610972059333,0.003153255631636684
225.0,0.0026620261098634465,0.0022834037796266517,0.0030943386441190305
226.0,0.002610592319649905,0.0022378728016581037,0.0030365224519667182
227.0,0.0025601600209107065,0.002193249705451977,0.002979786491770104
228.0,0.002510701966207905,0.0021495164072494154,0.002924110588413318
229.0,0.002462181229614624,0.0021066551910922243,0.002869474948711728
230.0,0.002414578982328085,0.0020646486952859283,0.00281586015526105
231.0,0.002367912764201834,0.002023479809151595,0.002763247160498103
232.0,0.0023221748772232907,0.001983131801592564,0.0027116172809732125
233.0,0.0022773481151926954,0.001943588301943571,0.00266095217487793
234.0,0.0022333838971641475,0.001904833267735289,0.002611233723192761
235.0,0.0021902385292803745,0.001866850978748586,0.00256244421245705
236.0,0.0021479267058757707,0.0018296260312653703,0.0025145662833766947
237.0,0.0021064418124909353,0.0017931433325160241,0.0024675829024001514
238.0,0.0020657798892892935,0.0017573880953234244,0.002421477356122147
239.0,0.002025865334228594,0.001722345832943551,0.0023762332458556372
240.0,0.0019867219730329336,0.001688002354102682,0.0023318344823720126
241.0,0.0019483349045150446,0.0016543437491207526,0.002288265280809553
242.0,0.0019106895175856472,0.0016213562980375833,0.002245510155750126
243.0,0.0018737677651120813,0.001589026595587598,0.002203553916464133
244.0,0.0018375695565505637,0.0015573415245978372,0.0021623816623237064
245.0,0.0018021176350540387,0.001526288230762345,0.0021219787375986346
246.0,0.0017673217754849968,0.0014958541178547722,0.002082330701457271
247.0,0.0017332063471598301,0.001466026843097051,0.0020434234444430773
248.0,0.001699737388927541,0.0014367943126841398,0.0020052431239027733
249.0,0.001666949570279434,0.0014081446774648397,0.00196777615734924
250.0,0.0016347427972925284,0.0013800663287786817,0.0019310092180582468
251.0,0.0016031445080133655,0.0013525478944488834,0.0018949292308023682
252.0,0.0015722045906490633,0.001325578224344253,0.0018595233677220827
253.0,0.0015417908132293661,0.0012991463122069761,0.001824779044334064
254.0,0.001512015791998176,0.0012732414159325758,0.0017906839156766555
255.0,0.001482870630208517,0.0012478530242606553,0.0017572258725925321
256.0,0.0014542872496885423,0.001222970837328244,0.0017243930367436828
257.0,0.0014262548295534995,0.0011985847629833858,0.0016921736839647845
258.0,0.0013987125801780812,0.001174684913232622,0.0016605563171517821
259.0,0.0013716643107700558,0.00115126160082236,0.001629529686785087
260.0,0.0013451390872547488,0.0011283053359541345,0.0015990827544535668
261.0,0.001319175132145921,0.0011058068231337577,0.0015692046892298148
262.0,0.0012937104232997282,0.0010837569581543594,0.0015398848641544494
263.0,0.0012687379348829057,0.0010621468252133167,0.0015111128528294516
264.0,0.0012441903401663032,0.0010409676941127528,0.001482878426120537
265.0,0.0012201427133183395,0.0010202109263471304,0.0014551715489685621
266.0,0.0011965950147386755,0.0009998680321830096,0.001427982377309965
267.0,0.001173471779161087,0.0009799307565343364,0.0014013012551062414
268.0,0.0011507910723652804,0.0009603910097606745,0.0013751186980050512
269.0,0.001128557892734059,0.0009412408646915489,0.0013494253305348872
270.0,0.0011067387810970888,0.0009224725537519215,0.0013242119989736935
271.0,0.0010853946122333174,0.0009040784661887989,0.0012994697318160484
272.0,0.0010644621437125626,0.0008860511453989714,0.0012751897265950232
273.0,0.0010439081304708248,0.0008683832863578849,0.0012513633471146807
274.0,0.0010237077016338565,0.0008510677331496447,0.0012279821207763317
275.0,0.001003941434621076,0.0008340974765981501,0.001205037735998546
276.0,0.0009845299047938065,0.0008174656519993628,0.0011825220397309183
277.0,0.000965522591397416,0.0008011655172447345,0.0011604270350615929
278.0,0.0009468986725640441,0.0007851903972314481,0.0011387448789185412
279.0,0.0009286339722118784,0.0007695338015956255,0.0011174678798645961
280.0,0.0009107085681531548,0.0007541893769831055,0.0010965884959862433
281.0,0.0008931278113316242,0.0007391508977144212,0.001076099327738889
282.0,0.0008758864438400335,0.0007244122635473851,0.0010559930124397182
283.0,0.0008589779263861644,0.0007099674975201739,0.0010362623594781257
284.0,0.000842395849779933,0.0006958107438749093,0.0010169003477589352
285.0,0.0008261256689277336,0.0006819362660617385,0.000997900088064557
286.0,0.0008101746937046197,0.0006683384448234099,0.0009792548208345136
287.0,0.0007945128168590804,0.0006550117763603486,0.0009609579140157724
288.0,0.0007791492683719519,0.0006419508705762288,0.0009430028609838869
289.0,0.0007640928470559621,0.0006291504476348108,0.0009253832785349454
290.0,0.0007493391649724047,0.0006166052746658327,0.0009080929049483277
291.0,0.0007348744018253057,0.0006043102356048754,0.0008911255981202697
292.0,0.0007206948758011673,0.0005922603414566563,0.0008744753337682356
293.0,0.0007067890102592465,0.0005804507034629581,0.000858136203706099
294.0,0.0006931522843195306,0.0005688765313341762,0.0008421024141848271
295.0,0.0006797658004429436,0.0005575331315433077,0.000826368233786951
296.0,0.0006666222886343432,0.0005464159056823825,0.0008109280233549076
297.0,0.0006537416495550249,0.0005355203488813337,0.0007957762880448226
298.0,0.0006411311144682986,0.000524842048289312,0.0007809076363083626
299.0,0.0006287371926887717,0.0005143766816184385,0.0007663167781738779
300.0,0.0006166024137461353,0.0005041200157500015,0.0007519985235839172
301.0,0.0006046940329134905,0.0004940679054030916,0.0007379477807891171
302.0,0.0005930135221386477,0.00048421626809365967,0.0007241595547984648
303.0,0.0005815630112076708,0.0004745610655563146,0.0007106289458859348
304.0,0.0005703384937188425,0.0004650983781338549,0.000697351148153499
305.0,0.0005593320979535874,0.00045582436617383606,0.0006843214481505103
306.0,0.0005485380929191727,0.00044673526708179296,0.0006715352235494603
307.0,0.0005379352690091248,0.0004378273939496957,0.0006589879418781104
308.0,0.0005275426195869773,0.00042909713423209167,0.0006466751351679957
309.0,0.0005173562702181137,0.0004205409484699327,0.0006345923753884261
310.0,0.0005073622282774435,0.00041215536906208806,0.0006227353605954344
311.0,0.0004975572807960295,0.00040393699908454294,0.0006110998719557537
312.0,0.00048795456468726285,0.00039588251115728275,0.0005996817701361412
313.0,0.00047852379086264584,0.00038798864635886267,0.0005884769939973866
314.0,0.0004692749097875492,0.00038025220985807317,0.0005774815593320504
315.0,0.0004602177863363803,0.00037267003690210623,0.0005666915576459309
316.0,0.0004513354581443976,0.00036523904224036616,0.0005561031549832608
317.0,0.00044261229081641505,0.0003579562104899047,0.0005457125907956335
318.0,0.0004340580063649369,0.0003508185868654185,0.0005355161768546583
319.0,0.0004256763021949219,0.00034382327611686596,0.0005255102962083453
320.0,0.00041745637184294296,0.0003369674415052724,0.0005156914021812194
321.0,0.00040939532247146826,0.0003302483038167249,0.0005060560089559858
322.0,0.00040148986859440586,0.0003236631404145553,0.000496600648957742
323.0,0.0003937402868717003,0.0003172092843297127,0.0004873219498119297
324.0,0.0003861421667475852,0.00031088412338932473,0.0004782166097811773
325.0,0.00037868399420614086,0.00030468509938344756,0.00046928138916007303
326.0,0.00037136986395854563,0.00029860970727000485,0.0004605131092323366
327.0,0.00036419444277685856,0.00029265547247798074,0.00045190865126137393
328.0,0.00035716182512333873,0.00028681995849575727,0.0004434649555142152
329.0,0.00035026416877067607,0.0002811007973243612,0.00043517902031883635
330.0,0.0003434989169198408,0.0002754956684968984,0.000427047901154864
331.0,0.0003368643263109809,0.0002700022982033936,0.00041906870977766414
332.0,0.0003303578763342861,0.0002646184584719989,0.0004112386133758133
333.0,0.0003239770963357287,0.00025934196637945374,0.0004035548337619543
334.0,0.0003177162155032459,0.0002541706832907941,0.0003960146453164406
335.0,0.0003115758189887404,0.0002491025141283126,0.0003886153444281851
336.0,0.0003055541208599858,0.00024413540666976864,0.00038135428705161163
337.0,0.0002996499078718632,0.00023926735087584857,0.00037422888932841207
338.0,0.0002938662670304189,0.0002344963782468765,0.00036723661602539845
339.0,0.0002881988471428728,0.00022982055623131274,0.0003603749797314653
340.0,0.0002826325401911297,0.00022523796865280116,0.0003536415400812985
341.0,0.000277173588446211,0.00022074675286452643,0.0003470339030058297
342.0,0.0002718200677109583,0.00021634508640829578,0.0003405497200094362
343.0,0.00026657652368087176,0.0002120311834098826,0.000334186687473887
344.0,0.0002614332397754135,0.00020780329393074826,0.0003279425459890343
345.0,0.0002563783934015195,0.00020365970334253913,0.00032181507971025086
346.0,0.00025142069742070433,0.00019959873172435962,0.00031580211574261304
347.0,0.0002465665879652375,0.00019561873328282053,0.0003099015235518298
348.0,0.00024180511116227274,0.00019171809579486305,0.0003041111933154031
349.0,0.00023713369569896414,0.0001878952400733583,0.00029842904677320484
350.0,0.00023255658681113216,0.0001841486194554826,0.00029285306196616005
351.0,0.0002280614290444783,0.00018047671908787854,0.0002873812549382061
352.0,0.00022365486706789946,0.0001768780397976915,0.0002820116790980948
353.0,0.00021933505870103283,0.00017335111347243357,0.0002767424246028797
354.0,0.00021509868063732102,0.00016989450892651716,0.0002715716177618851
355.0,0.00021094568205529967,0.000166506823719941,0.00026649742046115735
356.0,0.00020687453069772943,0.00016318668365137697,0.0002615180296083985
357.0,0.00020288194660512737,0.00015993274226922875,0.00025663167659838203
358.0,0.00019896641486668389,0.0001567436804006616,0.00025183662679885074
359.0,0.00019512645045906138,0.0001536182056986038,0.0002471311790568969
360.0,0.00019136059778376404,0.00015055505220671936,0.00024251366522582432
361.0,0.00018766415684035403,0.00014755297994235235,0.0002379824414951904
362.0,0.00018403782187546657,0.00014461077449744254,0.00023353587855298594
363.0,0.00018048155829316321,0.00014172724665741253,0.00022917239306305908
364.0,0.00017699401006262183,0.0001389011776591966,0.00022489043233585624
365.0,0.0001735745747869523,0.000136131526281847,0.00022068847288841335
366.0,0.00017022217242548772,0.00013341709147514656,0.00021656501995920703
367.0,0.00016693920657798425,0.0001307567742685215,0.00021251860703895293
368.0,0.00016371811998964792,0.00012814949716469283,0.00020854779541735102
369.0,0.00016055861172532802,0.00012559420387468393,0.00020465117374577832
370.0,0.00015746007369241453,0.0001230898590528279,0.0002008273576159282
371.0,0.00015442025199738002,0.00012063544803177482,0.0001970749891543974
372.0,0.00015143602938288235,0.00011822997655749922,0.00019339273663321964
373.0,0.00014851047979464209,0.00011587247052430748,0.0001897792940963466
374.0,0.00014564444942863995,0.00011356197570984509,0.00018623337846023538
375.0,0.00014283373994383473,0.00011129755751010418,0.00018275371531853492
376.0,0.0001400774666753554,0.00010907829957325294,0.000179339063728191
377.0,0.00013737447627501926,0.00010690328828980017,0.0001759882086422514
378.0,0.0001347228969628534,0.00010477163581469598,0.0001726999578918527
379.0,0.00013212296206409468,0.0001026824770539855,0.00016947314180926315
380.0,0.00012957176935715544,0.00010063496458228027,0.00016630661286351175
381.0,0.00012706790531608978,9.86282683527738e-05,0.00016319924530860353
382.0,0.00012461441653989301,9.666157540725714e-05,0.00016014993484432112
383.0,0.0001222082986753755,9.473408958613425e-05,0.00015715759828961238
384.0,0.00011984868792902563,9.284503123843775e-05,0.00015422117326856414
385.0,0.00011753530066133393,9.099363693184424e-05,0.00015133961790896242
386.0,0.00011526512746841586,8.917915916268994e-05,0.0001485119105534384
387.0,0.00011303953904600906,8.740086606598615e-05,0.00014573698360417417
388.0,0.00011085820452976633,8.565804112543484e-05,0.00014301399656825578
389.0,0.00010871752720576306,8.39499828834441e-05,0.00014034187665603928
390.0,0.00010661777813509377,8.227600465114372e-05,0.00013771967548226562
391.0,0.00010455935302063502,8.063543369097951e-05,0.00013514646194432784
392.0,0.00010254027508058028,7.902759144765214e-05,0.00013262132202408798
393.0,0.00010056013638051975,7.745181772868948e-05,0.00013014335858969428
394.0,9.861949586626305e-05,7.590747384034096e-05,0.00012771169119739806
395.0,9.67145446760274e-05,7.439393359236171e-05,0.0001253254558933709
396.0,9.48464670240668e-05,7.291058297525512e-05,0.00012298380501552162
397.0,9.301506133990386e-05,7.145681983751553e-05,0.00012068590699531344
398.0,9.121901664963727e-05,7.003205356287082e-05,0.00011843094615958085
399.0,8.94576539913845e-05,6.863570474752504e-05,0.00011621812253234682
400.0,8.773030818342045e-05,6.726720487740105e-05,0.0001140466516366398
401.0,8.603790506248784e-05,6.592599600538317e-05,0.00011191575435734483
402.0,8.437698763896289e-05,6.461153042855974e-05,0.00010982466247183517
403.0,8.274709572597036e-05,6.332327036546586e-05,0.00010777263165677147
404.0,8.114935892603096e-05,6.206068763332589e-05,0.00010575893181053258
405.0,7.958303503837785e-05,6.082326332529618e-05,0.00010378284682923509
406.0,7.804695249000483e-05,5.961048759251837e-05,0.00010184367438968154
407.0,7.654097984819655e-05,5.8421887041700735e-05,9.99407257323087e-05
408.0,7.506386965672266e-05,5.725699871144559e-05,9.807332544413573e-05
409.0,7.36143766555905e-05,5.611535054820273e-05,9.624081124171244e-05
410.0,7.219353725996395e-05,5.4996479463270966e-05,9.444253375406746e-05
411.0,7.080013114941876e-05,5.389993106266823e-05,9.267785630565652e-05
412.0,6.94336275692944e-05,5.2825259377001603e-05,9.09461546993106e-05
413.0,6.80930487352383e-05,5.177202659133745e-05,8.924681699918423e-05
414.0,6.677796520676746e-05,5.073980277507146e-05,8.75796716504805e-05
415.0,6.548827883877586e-05,4.972816561179875e-05,8.594379324125796e-05
416.0,6.422349432375523e-05,4.873670012918396e-05,8.433849303532946e-05
417.0,6.298312484600253e-05,4.776499842883128e-05,8.276320042668559e-05
418.0,6.176669180020388e-05,4.681265941615459e-05,8.121733996289076e-05
419.0,6.057373191583472e-05,4.5879288530247524e-05,7.970036129849865e-05
420.0,5.9403820105600726e-05,4.496449747375353e-05,7.821172553398639e-05
421.0,5.8256515811517027e-05,4.4067903942735975e-05,7.675090363551052e-05
422.0,5.713138291659846e-05,4.318916127942075e-05,7.531737619490652e-05
423.0,5.6027993291826974e-05,4.232794576476914e-05,7.391063318968871e-05
424.0,5.494600390462582e-05,4.148390909801449e-05,7.253017374304991e-05
425.0,5.388522044171647e-05,4.065670956789444e-05,7.117550588386115e-05
426.0,5.284499318374701e-05,3.984601195204822e-05,6.98461463066714e-05
427.0,5.1824581446360064e-05,3.905148731891804e-05,6.854162013170734e-05
428.0,5.082403771325934e-05,3.827281282965044e-05,6.726146066487305e-05
