-4.0025	318.212	
-4.00219	318.212	
-4.00188	220.233	
-4.00157	122.254	
-4.00125	-73.704	
-4.00094	-269.662	
-4.00063	-269.662	
-4.00032	-269.662	
-4	-433.981	
-3.99969	-598.3	
-3.99938	-566.661	
-3.99907	-535.022	
-3.99875	-487.053	
-3.99844	-439.084	
-3.99813	-391.115	
-3.99782	-343.146	
-3.9975	-268.642	
-3.99719	-193.116	
-3.99688	-118.611	
-3.99657	-43.0856	
-3.99625	-135.962	
-3.99594	-227.817	
-3.99563	-319.672	
-3.99532	-411.528	
-3.995	-212.508	
-3.99469	-12.4672	
-3.99438	-140.044	
-3.99407	-266.6	
-3.99375	-320.693	
-3.99344	-373.765	
-3.99313	-230.879	
-3.99282	-87.9927	
-3.9925	-150.25	
-3.99219	-211.487	
-3.99188	-272.724	
-3.99157	-333.961	
-3.99125	-261.497	
-3.99094	-188.013	
-3.99063	-310.487	
-3.99032	-432.961	
-3.99	-472.765	
-3.98969	-511.548	
-3.98938	-354.373	
-3.98906	-197.198	
-3.98875	-211.487	
-3.98844	-225.776	
-3.98813	-240.064	
-3.98781	-254.353	
-3.9875	-323.755	
-3.98719	-393.157	
-3.98688	-462.558	
-3.98656	-530.94	
-3.98625	-530.94	
-3.98594	-529.919	
-3.98563	-333.961	
-3.98531	-136.982	
-3.985	-186.992	
-3.98469	-235.982	
-3.98438	-285.992	
-3.98406	-334.982	
-3.98375	-495.218	
-3.98344	-654.434	
-3.98313	-618.713	
-3.98281	-581.971	
-3.9825	-392.136	
-3.98219	-202.302	
-3.98188	-208.425	
-3.98156	-213.528	
-3.98125	-342.126	
-3.98094	-470.723	
-3.98063	-599.321	
-3.98031	-726.898	
-3.98	-607.486	
-3.97969	-488.074	
-3.97938	-368.662	
-3.97906	-248.229	
-3.97875	-185.972	
-3.97844	-122.694	
-3.97813	-256.394	
-3.97781	-389.074	
-3.9775	-509.507	
-3.97719	-628.919	
-3.97688	-553.393	
-3.97656	-476.847	
-3.97625	-270.683	
-3.97594	-63.4979	
-3.97562	-183.931	
-3.97531	-303.343	
-3.975	-208.425	
-3.97469	-112.487	
-3.97437	-213.528	
-3.97406	-313.549	
-3.97375	-324.775	
-3.97344	-334.982	
-3.97312	-346.208	
-3.97281	-356.415	
-3.9725	-235.982	
-3.97219	-114.529	
-3.97187	5.90393	
-3.97156	127.357	
-3.97125	-74.7246	
-3.97094	-275.786	
-3.97062	-281.91	
-3.97031	-287.013	
-3.97	-255.374	
-3.96969	-222.714	
-3.96937	-191.075	
-3.96906	-158.415	
-3.96875	-163.518	
-3.96844	-167.601	
-3.96812	-171.683	
-3.96781	-175.766	
-3.9675	-165.559	
-3.96719	-155.353	
-3.96687	-145.147	
-3.96656	-133.92	
-3.96625	-217.611	
-3.96594	-300.281	
-3.96562	-383.971	
-3.96531	-466.641	
-3.965	-271.703	
-3.96469	-75.7452	
-3.96437	-76.7659	
-3.96406	-76.7659	
-3.96375	-273.745	
-3.96344	-469.703	
-3.96312	-209.446	
-3.96281	51.8317	
-3.9625	43.6667	
-3.96219	35.5018	
-3.96187	27.3369	
-3.96156	19.172	
-3.96125	-70.6422	
-3.96093	-160.456	
-3.96062	-54.3124	
-3.96031	51.8317	
-3.96	46.7286	
-3.95968	41.6255	
-3.95937	36.5225	
-3.95906	31.4193	
-3.95875	1.82153	
-3.95843	-27.7764	
-3.95812	-57.3741	
-3.95781	-86.972	
-3.9575	-183.931	
-3.95718	-279.868	
-3.95687	-180.869	
-3.95656	-80.8484	
-3.95625	-194.137	
-3.95593	-306.404	
-3.95562	-419.693	
-3.95531	-531.96	
-3.955	-210.467	
-3.95468	112.048	
-3.95437	106.945	
-3.95406	102.862	
-3.95375	134.501	
-3.95343	167.161	
-3.95312	198.8	
-3.95281	231.46	
-3.9525	135.522	
-3.95218	40.6049	
-3.95187	-55.333	
-3.95156	-150.25	
-3.95125	-197.198	
